dataset,target,feature,n_rows_used,pearson,spearman,abs_spearman,abs_pearson
UL_PUR,RUL,CV_charge_time,2245,-0.4412243104172262,-0.575194493184602,0.575194493184602,0.4412243104172262
UL_PUR,RUL,current_slope,2245,-0.21767528306400133,-0.3755330005069703,0.3755330005069703,0.21767528306400133
UL_PUR,RUL,current_entropy,2245,-0.15371062146511244,0.357517971333778,0.357517971333778,0.15371062146511244
XJTU,SOH,voltage_mean,6938,-0.6696597070020642,-0.6891398703765022,0.6891398703765022,0.6696597070020642
XJTU,SOH,voltage_std,6938,0.5386335739669373,0.5222311182967332,0.5222311182967332,0.5386335739669373
XJTU,SOH,voltage_kurtosis,6938,0.0023108188354966793,0.20168448189706914,0.20168448189706914,0.0023108188354966793
XJTU,SOH,voltage_skewness,6938,0.7291138168171816,0.7483613978994438,0.7483613978994438,0.7291138168171816
XJTU,SOH,CC_Q,6938,0.9588096630120113,0.9383131406030448,0.9383131406030448,0.9588096630120113
XJTU,SOH,CC_charge_time,6938,0.3423057280409279,0.5256874329361293,0.5256874329361293,0.3423057280409279
XJTU,SOH,voltage_slope,6938,-0.28597738949405477,-0.462515744619521,0.462515744619521,0.28597738949405477
XJTU,SOH,voltage_entropy,6938,0.4643624859530616,0.42434848275116016,0.42434848275116016,0.4643624859530616
XJTU,SOH,current_mean,6938,0.376542487343867,0.33931928997399097,0.33931928997399097,0.376542487343867
XJTU,SOH,current_std,6938,0.12973209979954264,0.2885030141135405,0.2885030141135405,0.12973209979954264
XJTU,SOH,current_kurtosis,6938,-0.5517098311314251,-0.6080377359234631,0.6080377359234631,0.5517098311314251
XJTU,SOH,current_skewness,6938,-0.545456958580197,-0.5975391254909262,0.5975391254909262,0.545456958580197
XJTU,SOH,CV_Q,6938,-0.6451387713219576,-0.6712129749287127,0.6712129749287127,0.6451387713219576
XJTU,SOH,CV_charge_time,6938,-0.9100257207575557,-0.8785652515664126,0.8785652515664126,0.9100257207575557
XJTU,SOH,current_slope,6938,-0.610204466595345,-0.5576275931893135,0.5576275931893135,0.610204466595345
XJTU,SOH,current_entropy,6938,0.45442261416783347,0.4805990871257002,0.4805990871257002,0.45442261416783347
XJTU,RUL,voltage_mean,6938,-0.7813094569080742,-0.7884454607522242,0.7884454607522242,0.7813094569080742
XJTU,RUL,voltage_std,6938,0.6840526587307866,0.6415787203743726,0.6415787203743726,0.6840526587307866
XJTU,RUL,voltage_kurtosis,6938,-0.048170672515131824,0.07231928232449028,0.07231928232449028,0.048170672515131824
XJTU,RUL,voltage_skewness,6938,0.7713824331450185,0.8589097154611209,0.8589097154611209,0.7713824331450185
XJTU,RUL,CC_Q,6938,0.8960985745059038,0.9658673099702949,0.9658673099702949,0.8960985745059038
XJTU,RUL,CC_charge_time,6938,0.6053243185086176,0.70544761177806,0.70544761177806,0.6053243185086176
XJTU,RUL,voltage_slope,6938,-0.5558084186519623,-0.6843432152973432,0.6843432152973432,0.5558084186519623
XJTU,RUL,voltage_entropy,6938,0.6135475553279001,0.5811416079132274,0.5811416079132274,0.6135475553279001
XJTU,RUL,current_mean,6938,0.009014341528704254,0.07268704442635306,0.07268704442635306,0.009014341528704254
XJTU,RUL,current_std,6938,-0.22146132697461945,0.03853887084116413,0.03853887084116413,0.22146132697461945
XJTU,RUL,current_kurtosis,6938,-0.6141752415079386,-0.6853348920524139,0.6853348920524139,0.6141752415079386
XJTU,RUL,current_skewness,6938,-0.6224517258165931,-0.6774707844032963,0.6774707844032963,0.6224517258165931
XJTU,RUL,CV_Q,6938,-0.8448555997117095,-0.8578397181875367,0.8578397181875367,0.8448555997117095
XJTU,RUL,CV_charge_time,6938,-0.7468270972568744,-0.7886011974108886,0.7886011974108886,0.7468270972568744
XJTU,RUL,current_slope,6938,-0.3093466214177878,-0.3278378668891341,0.3278378668891341,0.3093466214177878
XJTU,RUL,current_entropy,6938,0.5785225080497789,0.6114093697211042,0.6114093697211042,0.5785225080497789
ZN-coin,SOH,voltage_mean,80052,-0.7969977968021001,-0.8052439748259708,0.8052439748259708,0.7969977968021001
ZN-coin,SOH,voltage_std,80052,0.4000032474763927,0.26664476820738686,0.26664476820738686,0.4000032474763927
ZN-coin,SOH,voltage_kurtosis,80052,0.032272470608948965,0.11442838375307442,0.11442838375307442,0.032272470608948965
ZN-coin,SOH,voltage_skewness,80052,0.7386920990464579,0.7877459110985341,0.7877459110985341,0.7386920990464579
ZN-coin,SOH,CC_Q,80052,0.6848635799546655,0.6688761798273791,0.6688761798273791,0.6848635799546655
ZN-coin,SOH,CC_charge_time,80052,0.7908948087241036,0.8222617692221129,0.8222617692221129,0.7908948087241036
ZN-coin,SOH,voltage_slope,80052,-0.724481435709208,-0.8277727374267557,0.8277727374267557,0.724481435709208
ZN-coin,SOH,voltage_entropy,80052,-0.4709124262154563,-0.5066669090817205,0.5066669090817205,0.4709124262154563
ZN-coin,SOH,current_mean,80052,,,,
ZN-coin,SOH,current_std,80052,,,,
ZN-coin,SOH,current_kurtosis,80052,,,,
ZN-coin,SOH,current_skewness,80052,,,,
ZN-coin,SOH,CV_Q,80052,,,,
ZN-coin,SOH,CV_charge_time,80052,,,,
ZN-coin,SOH,current_slope,80052,,,,
ZN-coin,SOH,current_entropy,80052,,,,
ZN-coin,RUL,voltage_mean,80052,-0.3965759072023447,-0.5129361746307082,0.5129361746307082,0.3965759072023447
ZN-coin,RUL,voltage_std,80052,-0.03594915674551621,-0.0866046639154214,0.0866046639154214,0.03594915674551621
ZN-coin,RUL,voltage_kurtosis,80052,0.3339739637787342,0.33816106216226366,0.33816106216226366,0.3339739637787342
ZN-coin,RUL,voltage_skewness,80052,0.4751964915270168,0.6363956764754415,0.6363956764754415,0.4751964915270168
ZN-coin,RUL,CC_Q,80052,0.057621389819867676,0.20752264904384407,0.20752264904384407,0.057621389819867676
ZN-coin,RUL,CC_charge_time,80052,0.271169980871333,0.44003016826026886,0.44003016826026886,0.271169980871333
ZN-coin,RUL,voltage_slope,80052,-0.3496376404387373,-0.5128199322174525,0.5128199322174525,0.3496376404387373
ZN-coin,RUL,voltage_entropy,80052,-0.5696872603749907,-0.5542499131370964,0.5542499131370964,0.5696872603749907
ZN-coin,RUL,current_mean,80052,,,,
ZN-coin,RUL,current_std,80052,,,,
ZN-coin,RUL,current_kurtosis,80052,,,,
ZN-coin,RUL,current_skewness,80052,,,,
ZN-coin,RUL,CV_Q,80052,,,,
ZN-coin,RUL,CV_charge_time,80052,,,,
ZN-coin,RUL,current_slope,80052,,,,
ZN-coin,RUL,current_entropy,80052,,,,
